season,lg,player,player_id,age,team,pos,g,gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,all_star
2024,NBA,Nic Claxton,claxtni01,24.0,BRK,C,71,71.0,29.8,5.2,8.2,0.629,0.0,0.1,0.2,5.1,8.1,0.633,0.63,1.5,2.8,0.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,0
2024,NBA,Nick Richards,richani01,26.0,CHO,C,67,51.0,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,0
2024,NBA,Nick Smith Jr.,smithni01,19.0,CHO,SG,51,0.0,14.3,2.2,5.7,0.391,1.2,2.9,0.432,1.0,2.8,0.35,0.5,0.3,0.3,0.867,0.4,1.1,1.4,1.2,0.2,0.1,0.8,1.1,5.9,0
2024,NBA,Nickeil Alexander-Walker,alexani01,25.0,MIN,SG,82,20.0,23.4,2.9,6.6,0.439,1.6,4.1,0.391,1.3,2.5,0.517,0.56,0.6,0.8,0.8,0.4,1.6,2.0,2.5,0.8,0.5,0.9,1.7,8.0,0
2024,NBA,Nicolas Batum,batumni01,35.0,2TM,PF,60,38.0,25.5,1.9,4.3,0.453,1.2,3.1,0.395,0.7,1.2,0.606,0.596,0.3,0.4,0.714,1.2,3.0,4.1,2.1,0.8,0.6,0.7,1.8,5.3,0
2024,NBA,Nikola Jokić,jokicni01,28.0,DEN,C,79,79.0,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,14.9,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,1
2024,NBA,Nikola Jović,jovicni01,20.0,MIA,PF,46,38.0,19.5,2.8,6.1,0.452,1.4,3.5,0.399,1.3,2.6,0.525,0.568,0.7,1.0,0.702,0.5,3.6,4.2,2.0,0.5,0.3,0.9,1.8,7.7,0
2024,NBA,Nikola Vučević,vucevni01,33.0,CHI,C,76,74.0,34.3,7.7,15.9,0.484,1.2,4.1,0.294,6.5,11.8,0.55,0.522,1.4,1.7,0.822,2.8,7.8,10.5,3.3,0.7,0.8,1.6,2.5,18.0,0
2024,NBA,Noah Clowney,clownno01,19.0,BRK,PF,23,4.0,16.1,2.2,4.0,0.538,0.5,1.4,0.364,1.7,2.6,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,0
2024,NBA,Norman Powell,powelno01,30.0,LAC,SG,76,3.0,26.2,4.9,10.1,0.486,2.2,5.1,0.435,2.7,5.1,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,0
2024,NBA,OG Anunoby,anunoog01,26.0,2TM,SF,50,50.0,34.0,5.6,11.5,0.489,2.0,5.3,0.382,3.6,6.2,0.581,0.577,1.3,1.8,0.753,0.9,3.2,4.2,2.1,1.4,0.7,1.6,2.4,14.7,0
2024,NBA,Obi Toppin,toppiob01,25.0,IND,PF,82,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,4.0,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,0
2024,NBA,Ochai Agbaji,agbajoc01,23.0,2TM,SG,78,28.0,21.0,2.3,5.6,0.411,0.8,2.7,0.294,1.5,2.8,0.523,0.483,0.5,0.7,0.661,0.9,1.8,2.8,1.1,0.6,0.6,0.8,1.5,5.8,0
2024,NBA,Olivier-Maxence Prosper,prospol01,21.0,DAL,PF,40,1.0,8.4,1.0,2.6,0.385,0.3,1.1,0.289,0.7,1.5,0.458,0.447,0.7,1.0,0.683,0.6,1.4,2.0,0.6,0.2,0.1,0.2,0.5,3.0,0
2024,NBA,Omer Yurtseven,yurtsom01,25.0,UTA,C,48,12.0,11.4,2.1,3.8,0.538,0.1,0.5,0.208,2.0,3.3,0.588,0.552,0.4,0.6,0.679,1.5,2.8,4.3,0.6,0.2,0.4,0.8,1.1,4.6,0
2024,NBA,Onuralp Bitim,bitimon01,24.0,CHI,SG,23,1.0,11.7,1.4,3.7,0.381,0.5,1.9,0.273,0.9,1.7,0.5,0.452,0.2,0.2,0.8,0.3,1.1,1.4,0.6,0.1,0.1,0.4,1.0,3.5,0
2024,NBA,Onyeka Okongwu,okongon01,23.0,ATL,C,55,8.0,25.5,4.1,6.6,0.611,0.4,1.3,0.333,3.6,5.4,0.676,0.642,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,0
2024,NBA,Orlando Robinson,robinor01,23.0,MIA,C,36,7.0,8.4,1.0,2.0,0.5,0.2,0.4,0.533,0.8,1.6,0.491,0.556,0.5,0.7,0.76,0.8,1.6,2.3,0.9,0.2,0.2,0.5,1.0,2.8,0
2024,NBA,Oshae Brissett,brissos01,25.0,BOS,SF,55,1.0,11.5,1.2,2.8,0.444,0.3,1.0,0.273,1.0,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1.0,3.7,0
2024,NBA,Ousmane Dieng,diengou01,20.0,OKC,PF,33,0.0,11.1,1.5,3.5,0.422,0.6,2.1,0.3,0.8,1.4,0.609,0.513,0.4,0.5,0.875,0.3,1.2,1.5,1.1,0.2,0.2,0.6,0.7,4.0,0
2024,NBA,P.J. Tucker,tuckepj01,38.0,2TM,PF,31,10.0,15.7,0.6,1.6,0.36,0.4,1.1,0.371,0.2,0.5,0.333,0.49,0.1,0.1,1.0,0.9,1.8,2.7,0.5,0.5,0.2,0.3,1.7,1.7,0
2024,NBA,P.J. Washington,washipj01,25.0,2TM,PF,73,45.0,30.4,4.8,11.1,0.436,1.8,5.7,0.32,3.0,5.5,0.558,0.518,1.4,2.0,0.683,1.2,4.5,5.6,1.9,1.0,0.8,1.3,2.3,12.9,0
2024,NBA,Paolo Banchero,banchpa01,21.0,ORL,PF,80,80.0,35.0,8.0,17.6,0.455,1.5,4.4,0.339,6.5,13.2,0.493,0.497,5.1,7.0,0.725,1.0,5.9,6.9,5.4,0.9,0.6,3.1,1.9,22.6,1
2024,NBA,Pascal Siakam,siakapa01,29.0,2TM,PF,80,80.0,33.2,8.5,15.9,0.536,1.1,3.1,0.346,7.5,12.8,0.581,0.569,3.6,5.0,0.732,1.7,5.3,7.1,4.3,0.8,0.3,1.8,2.4,21.7,0
2024,NBA,Pat Connaughton,connapa01,31.0,MIL,SF,76,3.0,22.1,2.0,4.6,0.435,1.1,3.1,0.345,0.9,1.4,0.633,0.553,0.6,0.8,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,1.3,5.6,0
2024,NBA,Patrick Baldwin Jr.,baldwpa01,21.0,WAS,SF,38,7.0,13.0,1.6,4.1,0.381,0.8,2.6,0.32,0.7,1.5,0.483,0.481,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4,0
2024,NBA,Patrick Beverley,beverpa01,35.0,2TM,PG,73,13.0,20.0,2.2,5.2,0.417,0.8,2.5,0.337,1.3,2.7,0.49,0.497,1.0,1.2,0.822,0.7,2.6,3.3,2.9,0.6,0.4,0.9,1.8,6.2,0
2024,NBA,Patrick Williams,willipa01,22.0,CHI,PF,43,30.0,27.3,3.7,8.3,0.443,1.4,3.4,0.399,2.3,4.9,0.474,0.525,1.2,1.5,0.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0,0
2024,NBA,Patty Mills,millspa02,35.0,2TM,PG,32,5.0,13.0,1.4,4.1,0.351,0.8,2.7,0.276,0.7,1.4,0.5,0.443,0.3,0.3,1.0,0.3,0.8,1.1,1.1,0.6,0.0,0.5,1.0,4.0,0
2024,NBA,Paul George,georgpa01,33.0,LAC,PF,74,74.0,33.8,7.9,16.7,0.471,3.3,7.9,0.413,4.6,8.8,0.523,0.569,3.6,3.9,0.907,0.5,4.7,5.2,3.5,1.5,0.5,2.1,2.7,22.6,1
2024,NBA,Paul Reed,reedpa01,24.0,PHI,C,82,24.0,19.4,3.2,5.9,0.54,0.3,0.7,0.368,2.9,5.2,0.563,0.561,0.7,1.0,0.718,2.4,3.6,6.0,1.3,0.8,1.0,0.8,2.4,7.3,0
2024,NBA,Payton Pritchard,pritcpa01,26.0,BOS,PG,82,5.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,0
2024,NBA,Peyton Watson,watsope01,21.0,DEN,SF,80,4.0,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,0
2024,NBA,Precious Achiuwa,achiupr01,24.0,2TM,PF,74,18.0,21.9,3.2,6.3,0.501,0.4,1.3,0.268,2.8,5.0,0.562,0.529,0.9,1.5,0.616,2.6,4.0,6.6,1.3,0.6,0.9,1.1,1.9,7.6,0
2024,NBA,Quentin Grimes,grimequ01,23.0,2TM,SG,51,18.0,20.1,2.4,6.4,0.372,1.6,4.7,0.338,0.8,1.7,0.466,0.495,0.7,0.9,0.756,0.3,1.7,2.0,1.3,0.7,0.1,0.5,1.5,7.0,0
2024,NBA,RJ Barrett,barrerj01,23.0,2TM,SG,58,58.0,31.7,7.5,15.2,0.495,1.6,4.3,0.36,6.0,10.9,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2,0
2024,NBA,Rayan Rupert,ruperra01,19.0,POR,SG,39,12.0,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,0
2024,NBA,Reggie Bullock,bullore01,32.0,HOU,SF,44,0.0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,0
2024,NBA,Reggie Jackson,jacksre01,33.0,DEN,PG,82,23.0,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,0
2024,NBA,Richaun Holmes,holmeri01,30.0,2TM,C,40,10.0,13.9,2.1,3.7,0.558,0.0,0.1,0.333,2.0,3.6,0.563,0.561,0.9,1.2,0.723,1.8,2.8,4.6,0.6,0.3,0.5,0.6,1.9,5.0,0
